frame_idx,left_knee,left_hip,left_elbow,right_knee,right_hip,right_elbow,left_knee_smooth,left_hip_smooth,left_elbow_smooth,right_knee_smooth,right_hip_smooth,right_elbow_smooth,left_vis,right_vis,detected
39,174.0904034369126,177.6946918059368,21.744972657263745,173.86442684350106,177.506468930085,26.880432833218,174.16888655215786,177.5416342719424,21.626231977336047,173.88344298782428,177.2805835379087,27.01427617141432,0.3900753141691287,0.9139535228411356,1
40,174.001785566304,177.9063571746316,21.41159291013157,173.88075832660638,177.64342259072075,26.646085904656026,174.12059879218126,177.6309576423176,21.60524030856614,173.88289770321168,177.3823885419454,26.918235281228377,0.389950027068456,0.9141226808230082,1
41,173.97107644420637,178.129907474906,21.277639550259877,173.75643903507753,177.97887736522864,26.627361043804964,174.0629323258661,177.7577587299958,21.552914013110385,173.85150775756995,177.53957570988683,26.833840907934658,0.3893048881242673,0.9135586420694987,1
42,174.10489611565623,178.33452224423178,21.218066914214326,173.84332081220802,178.30439594437533,26.464373019231637,174.0641243232968,177.92312418031293,21.453117555144637,173.83515736596638,177.76241228354309,26.722839298211124,0.39108944684267044,0.9168172677357992,1
43,173.88674853243262,178.81937427637087,21.341632648050286,173.47066648609024,178.7562368048553,26.268915343395363,174.0114122781632,178.1785596832312,21.40274591588994,173.76441817559743,178.0393121912237,26.57710854565353,0.3905834474911292,0.9174070954322815,1
44,173.92435446342074,179.4164076770125,19.932567263996088,172.5126045484557,179.6290376582737,26.309090846760224,173.97834186347802,178.5316458321909,21.038470661560908,173.4951015653705,178.5570705880078,26.463437439256502,0.3915353249758482,0.9192778269449869,1
45,173.61959705403433,179.6565916395114,19.78988003080899,171.65023607847323,178.8079558682307,26.31481960822225,173.90216320910602,178.9452941517284,20.712650213214477,173.04999306347332,179.21762615546314,26.397111202436474,0.39191189284125966,0.9217138687769572,1
46,173.17153808309573,178.9954931677853,19.944152506893193,170.62439271784672,177.4749925127649,26.232999726227757,173.74215854178337,179.44470086196108,20.444259196164268,172.42385528860942,179.62161967986188,26.318200759524817,0.3920144209017356,0.9239189227422079,1
47,172.5963596904606,178.20491108518425,18.944568439332933,169.69690661938495,175.93499784415565,25.829990145429225,173.44198707691038,179.59125394417313,19.980332855281635,171.59955347452006,178.63213786270757,26.192623357702345,0.3972201757133007,0.929216186205546,1
48,171.75165401728327,176.90500954437846,18.673634077175453,168.84277970642555,174.54366410420428,25.345123931696925,173.01912242133747,178.8752119122049,19.442361869781852,170.68009973456276,177.32678050024816,26.004572785680047,0.3998945939044158,0.9333014686902364,1
49,170.42835879836832,175.61355103904515,18.7435911858988,167.4965957410001,172.6654681145591,24.32575948727164,172.32616876231563,177.93242203557506,19.201518551457564,169.68065185635766,175.9054809655999,25.598891250301058,0.4014009553939104,0.9368778665860494,1
50,169.8700824910815,174.160614590785,17.927398401650706,166.31845356232927,170.78567854486005,23.626736195472166,171.58020973364958,176.7934563073489,18.825735050091875,168.61350565387258,174.30069900639472,25.056275985786733,0.409929350639383,0.9423334201176962,1
51,169.16086143943747,173.0081641065782,18.673108072524517,165.16696443670054,169.9345243440041,23.511841629649783,170.7781863447952,175.5949180356232,18.587176672843075,167.52151955811266,172.79587787297007,24.522519755465005,0.4177422511080901,0.9470064043998718,1
52,167.88190789041752,171.0830202751221,19.127159680988903,163.6323333957353,168.1012666697322,23.429646837440913,169.84112078258778,174.17931019550716,18.62374010427051,166.31775959484463,171.24192616505448,24.050986887949566,0.4291063646475474,0.9516748587290446,1
53,167.15587576638393,169.55275472360788,18.519694754607524,160.44196715973936,165.1017129566615,23.165756164345343,168.93132056557673,172.7186008603957,18.593374328117683,164.66531399967013,169.37689026011626,23.615810614883905,0.43836773683627445,0.9560683170954386,1
54,165.33165423346662,166.82825908578147,19.03263174248017,157.29390559422868,161.71507135264827,22.96912284012966,167.9338177232123,170.9852599183496,18.652602659880742,162.65756632396142,167.21166956796446,23.345344669991384,0.4492519460618496,0.9602188467979431,1
55,163.15951083699636,165.31229679625793,19.29267423592194,155.39611652623276,159.94982392130126,23.003380723419216,166.5986374784066,169.22229439171343,18.93850893416191,160.47773648728457,165.04637557099426,23.226145536031712,0.46518766010801,0.9638688166936239,1
56,162.10183056132294,163.13353739351447,19.380878345108087,152.49463107271637,157.17734238231708,22.763854483583504,165.1822777318601,167.24721344886746,19.08620515719914,157.92667800157278,162.47666711843877,23.0790657213388,0.4798275704185168,0.9671961665153503,1
57,160.3102294925726,160.7697098076913,19.5862571651936,149.69883910463875,154.1157167096587,22.930475274109735,163.66374922049616,165.18444139364493,19.17498721645818,155.12186860814856,159.6684073836742,22.973714501232582,0.48923105498154956,0.9702733755111694,1
58,157.22683150919812,158.73927625062555,19.052790260551316,145.66085246037662,149.72356944869392,22.526468067484192,161.67670264563517,163.01735056182116,19.27627059293876,152.16155995169348,156.5977678417097,22.841496246687573,0.4967059791088104,0.9731006224950155,1
59,153.8394831400608,156.9115606969193,19.020520123756697,142.09109574736723,146.22350454016845,22.525973898819828,159.39345051233082,161.0446150876157,19.26129163114038,149.14033734695215,153.5273917112763,22.748240331853136,0.5049125403165817,0.9755439956982931,1
60,152.33913740480762,155.14763831785316,17.66493212321753,140.30401067452243,144.01705528298794,22.320621689418495,157.22182314174995,159.00757356352005,18.928808444044787,146.14345483477356,150.3654094668363,22.610788666975083,0.514677070081234,0.9778182903925577,1
61,146.2509599302833,151.07795820612594,16.655684530972014,137.63491798362318,141.49616053369138,22.014788529135085,154.07592937043822,156.63301306732933,18.386128410019023,143.18580006830763,147.23496722412602,22.458445144872876,0.5240247944990793,0.9797792434692383,1
62,142.70293351026783,147.15397611058347,16.43358674715591,135.5621155577631,138.62386959820603,21.944021800083146,150.6237906454227,154.00631203246917,17.761470085246483,140.36418397802566,144.1368582615622,22.263530490231815,0.5322679802775383,0.9816373586654663,1
63,138.09481312601108,142.88800551551572,17.00517973847125,132.64419428802012,135.45649089856576,21.75172186559366,146.89525825385837,150.96047498461627,17.34275422162031,137.75150326310253,141.28099927968833,22.112338590666088,0.5335093413790067,0.9832217295964559,1
64,135.75262499609826,139.32330418988533,16.868487082153777,129.59302341655052,132.03029467667116,21.58050309910906,143.41046756376826,147.5662472922472,16.91053234535404,135.26316854690216,138.46101805244353,21.925865039054052,0.5303162410855293,0.9845301707585653,1
65,133.1026804963321,136.3643511629028,17.003437935306202,124.55767415823786,127.21453861243545,21.183483521030556,139.58521327314799,143.80358326904994,16.793942479599348,132.14713046209923,135.14448723066567,21.698345461068875,0.5279096563657125,0.98573899269104,1
66,131.34441717281905,133.91035486693724,16.644186681756125,120.91886487816028,123.77591032383481,20.746367210850195,136.5469867334632,140.29577443632704,16.781976652843603,128.83568670639207,131.62723895370831,21.441407744575752,0.522747645775477,0.9866238037745158,1
67,130.48628297180457,132.3957211609058,16.344424034827455,117.51840131960519,120.357871760126,20.12786035900231,133.9604454679668,137.18552093750247,16.739297113607357,125.22704052850277,127.96431174314347,21.072931179938784,0.5190639595190684,0.9871658086776733,1
68,124.32247388446217,126.81370541885083,16.874634639495888,113.19564060272971,115.83742488609171,20.337731461119954,131.14750378208055,133.90228621175777,16.711111622267495,121.34231492436665,124.03972351970077,20.788392894239024,0.5135026300946871,0.987551728884379,1
69,113.44759603570485,114.61261445443745,15.520441571855242,110.68519457310758,111.84401300057579,20.370685942307535,126.94920202572992,129.24180750622682,16.44857499706186,117.53231986547435,119.9845049459974,20.54690848402963,0.5207606678207716,0.9882816871007284,1
70,105.77160074341832,105.62460394851611,17.087546993926697,107.14658249425953,107.79472535767151,20.479507221976025,121.94953479684177,123.56412167856386,16.403049693822922,114.05800253631706,116.12307256662095,20.40682107149521,0.5224063396453857,0.9886389176050822,1
71,101.8800044306128,99.80048792770302,18.3279223711303,103.25573904318563,103.34055880665828,20.662650637407438,116.43457438068339,117.10662791352074,16.658723623277297,110.56033260761814,112.07637635013299,20.394317744189742,0.5281522621711096,0.9890931646029154,1
72,95.84776019809487,92.4438545120494,23.565941462312452,99.199245714354,98.71254661160796,21.02198045314971,109.36975829384834,108.95883354476648,17.771131549468347,106.9068496302377,107.75400645706029,20.577568853517388,0.5216857120394707,0.9875965317090353,1
73,87.30346792904541,83.62701937066768,24.837944369169637,94.44703923578753,93.96759029228885,21.188617496840447,101.57186473681453,99.94291862586188,19.308620861529057,103.19651228538933,103.3979080178754,20.74811768071756,0.5166725193460783,0.9870376984278361,1
74,78.89007496280794,74.06785832647759,26.517230982279322,88.6812040796334,88.33283132964335,20.832199157101485,94.5778354848028,91.7576699767095,21.66829569862147,98.80263858308517,98.69142676980543,20.837467129307548,0.5134078487753868,0.9869764049847921,1
75,76.06901528288262,70.0422888292292,21.412830526920192,83.64834919501902,82.75820641748227,21.19324139574986,88.48630131682931,84.49086573787523,22.678996812492958,94.08250938306924,93.66020412091382,20.978347251492238,0.5030417963862419,0.985226591428121,1
76,77.23841797143157,71.44125227378066,27.29879205976277,78.9355667603099,77.04565247339103,21.706977955851016,83.32188561765457,78.57747395858397,24.509904048440294,89.17701589309011,88.35845242733922,21.182036960777356,0.4929149920741717,0.9820608099301656,1
77,71.26457656573793,65.74532238881093,21.699097220110552,75.07370824065823,72.94297648158478,21.346090200977553,78.22569517516014,73.04605896271677,24.05635169283417,84.28690842066969,83.13891853851686,21.246057974212196,0.4871373698115349,0.9814973672231039,1
78,64.7612295919095,60.03132172170653,19.57180325847489,71.2790548978599,68.42333699789647,21.96533141218474,73.57939307155208,68.17348877062813,22.887909226453555,79.5807948495643,77.96286925473564,21.398622414718986,0.4836944714188576,0.9818443258603414,1
79,58.34223626509777,54.86602024354439,16.50569449591003,69.01948311811006,66.01235597616578,22.072385181056692,69.24998366717716,64.14272548335099,20.84245774015341,75.59907165874812,73.45438892405865,21.649192574770826,0.4831090768178304,0.9817658464113871,1
80,56.41443670961209,53.789815578885545,15.905241346146905,65.74870186257944,63.314168594413125,21.791908104314814,65.22159921869843,60.822974466594836,19.703080125653777,72.00381635627092,69.54600952339445,21.77297322174678,0.48232167214155197,0.9820214509963989,1
81,52.440066817142835,49.728026669449676,16.57576692045597,62.330278506967815,60.073344331121184,21.876204483413446,60.36380971015385,56.573477627005566,18.02837349871186,68.67666566592115,66.14087279225119,21.80664392249987,0.47841865321000415,0.9818876584370931,1
82,47.748905893843485,45.438857039875806,16.4297280719838,60.39083327083079,58.58699547830253,21.60623202767568,55.75444851976816,52.587872960335,17.00912893116984,65.74730870588664,63.27083547662798,21.85864823393079,0.4769346701602141,0.9818476637204488,1
83,45.0391004142045,43.08124371272437,16.835179891918553,58.69347413424109,56.619582336476924,22.13121712501916,51.8425478190598,49.22200431418514,16.44355226839363,63.240106040171725,60.921916376502026,21.90053005654107,0.4819057658314705,0.9825029571851095,1
84,44.21922383643569,41.89368130250401,16.704898627150836,58.41384276211157,56.25197614398767,22.144159029634384,49.01300274627799,46.62602756499641,16.486189273400264,61.126909778391784,58.98130818701182,21.920412801133487,0.4885259320338567,0.9834569096565247,1
85,42.89635415656079,40.47258640698944,16.87021687041341,56.823681737289625,55.13113990560047,22.128466711834363,46.36057570374473,44.01426451349882,16.681386582914715,59.34305883969852,57.347858721061336,21.981504539836614,0.49110643565654755,0.9840947786966959,1
86,42.13020274238878,40.005138030105286,16.59546291450179,57.08340831516101,55.6567920742328,21.849742764767996,44.36841080873769,42.139726127456534,16.683841883638845,58.29068608426815,56.4622773967745,21.97289336136378,0.4935644865036011,0.9849179983139038,1
87,41.83933377988809,39.45992362248082,17.8917106796466,57.705040910648556,56.28829672713414,21.675019759517138,43.20885017387087,40.9635993868212,16.977732264476035,57.747795040533845,55.9965911693681,21.976979824380148,0.49626154949267703,0.9856989979743958,1
88,42.37620073709353,40.24658752080551,18.20795749245891,58.448367417929866,56.996516343408125,22.488439172144826,42.68222359348763,40.40233498967716,17.251078039020687,57.693145372303256,56.06463023449008,22.05003569313954,0.4953855921824773,0.9860953688621521,1
89,42.7055914736518,40.61198179461278,18.386825262378274,58.96783280967019,57.46149392526863,22.77715129694472,42.38845935498812,40.155471054752425,17.58376391931302,57.79901125512359,56.30023651696672,22.174946101374434,0.49106239527463913,0.9860342741012573,1
90,43.041464600139605,40.878323783010934,18.693406518024037,59.066340617155994,57.69050976686615,22.635059861409967,42.4183501131987,40.238401561468514,17.944447666752612,58.24986723037869,56.8146049660127,22.27535050098863,0.48843169460693997,0.9862086971600851,1
91,43.6986253920905,41.38125273904296,19.65982432002713,59.48239396218383,58.086626128453794,22.46244808434993,42.73193362159194,40.51543822166273,18.554775996281023,58.73156221078723,57.302336013122805,22.400226488733672,0.4918168360988299,0.9867662787437439,1
92,43.89889165165911,41.69055960405214,19.876368093306898,59.273530883262936,57.8727285926771,22.242012412841405,43.14480063925832,40.96271436628969,18.954862391310208,59.04697643334601,57.62128016502734,22.52093512390159,0.4854698069393635,0.9863656957944235,1
93,43.735511335908704,41.71672629148706,20.10866436409875,59.60592258391357,58.276637147990975,22.043827389793137,43.41644473441911,41.25690317397295,19.33891520446748,59.27867772450827,57.87778385308824,22.43189232757191,0.4857611854871114,0.9866276383399963,1
94,44.258534725308564,41.92362428947384,20.074974889639037,59.58771220778156,58.22540024831384,21.631001562522478,43.726460291956386,41.518626553282566,19.679053714960926,59.402794853173056,58.03023986478,22.200460792626235,0.48255183920264244,0.986788292725881,1
95,43.86842950806663,41.685311192597524,19.561941801440167,59.76339870219271,58.22947122871439,21.639002457624517,43.89179912777574,41.67976743470693,19.857456319552426,59.54230484747428,58.13817164553277,22.00068168774943,0.487974817554156,0.9872833689053854,1
96,43.68835745521836,41.509228937092196,19.2552616293001,59.868485731943025,58.23086264674698,21.54305315251616,43.88987086920308,41.705150558480575,19.774803348441946,59.619513318521534,58.16711315503965,21.817332715726728,0.4926935036977132,0.9878621697425842,1
97,44.161549744448635,41.981791245803926,18.80362479472184,60.30403435838507,58.709490655953964,21.77239049088255,43.94254802177591,41.76354513714466,19.554443017115737,59.82577945305975,58.33454891560455,21.72426244739214,0.4956832056244214,0.9880356788635254,1
98,46.90255425197245,45.04927209608938,19.1801748083396,62.54071353637393,60.8631270235371,22.384392606079967,44.56301008110701,42.419833382452005,19.367445863449486,60.40969620669224,58.84864276824557,21.787671399950387,0.4942853053410848,0.9879444042841593,1
99,50.81411276784253,49.147105276251445,18.866422753786537,65.85392342569608,64.23967111266758,22.248618451668218,45.823181122452205,43.81711526027161,19.12759916048842,61.65761633503086,60.046099012761886,21.907042694844105,0.4959762245416641,0.988248884677887,1
100,58.06816663234222,55.40026771438973,21.321560703763865,71.16895907149397,69.5425408890276,22.47324902807141,48.50221917124397,46.39698000655722,19.42918306905214,63.93188127845823,62.30184723082099,22.06993672527004,0.5018018955985705,0.9888448317845663,1
101,63.74982256250576,59.65871149636572,27.847506368717053,75.89565743034552,74.1556112413383,21.53702429558067,52.36348800515729,49.86622070008502,20.775738541963243,67.14831204610192,65.49748547670387,22.07395140847457,0.5003407274683317,0.9886905153592428,1
102,75.15676759990606,68.04512733242136,34.97006025229756,84.13128106052832,81.52640525347614,21.185987464491834,58.27724970162077,54.77805899963407,23.18280214877331,71.99182219143775,70.13612579207887,21.961231656364898,0.49328167488177616,0.9879558285077413,1
103,86.42380282910544,78.27986260893421,28.244104398189783,90.57404404800127,87.74330512274895,21.30133261673811,65.93161420610987,61.17337794027745,25.136226344440576,77.72377199123905,75.63350845868393,21.74265911757768,0.49297568450371426,0.9883392055829366,1
104,94.31648941463942,85.85852361247693,22.829635747782472,95.68156735103467,93.44901804778344,20.47732450432159,74.7267368119996,68.61691119197411,26.31699214960529,83.81077324049288,81.59979689046109,21.372396239051042,0.48502706612149876,0.9877691864967346,1
105,99.29626620038037,92.53287290457799,21.167746055184118,100.4154449655973,98.68097037954551,20.400228750974268,83.37084118195193,76.4571098607178,26.064922308450086,89.74179700162641,87.5189683204562,20.965690885561035,0.4799801285068194,0.9876599709192911,1
106,106.9979443186844,102.47057103562376,24.358049653920833,106.39759236269163,104.95081338828004,20.61437925521786,92.76767322050198,85.79185212010242,25.365945805427092,95.8556135769847,93.70264278895124,20.78710334138608,0.47848507513602573,0.9879055023193359,1
107,114.38776251258327,111.15572074911654,21.30214188888183,111.98294143523961,111.20436920597993,20.92774510293461,101.11087179752083,94.92592986534721,23.252523747430587,101.47660002837283,99.69443992035771,20.73743570379057,0.48005998755494755,0.9884201089541117,1
108,115.38179696500393,114.63370354380964,20.371742192249073,115.95126636315165,116.40319685014136,20.575999743120928,107.03430221234657,102.34124173839972,21.8916980261944,106.55226779718421,105.4289062111822,20.59838475856503,0.48029297962784767,0.9890623887379965,1
109,119.66950367630663,120.64854518103674,20.31324021254713,119.79581725002977,121.12575154480058,20.165613231623603,112.06701225344509,109.24927198305554,21.36498825904794,111.3292859486442,110.92275248459582,20.533232275526945,0.478909054150184,0.9898103872934977,1
110,126.0985452895911,129.30975017210105,18.537357956630476,127.33563784234259,130.89428604674632,20.774636950902657,117.3601474302362,116.54854241002143,20.73302501907825,116.80144638117518,117.50104585006413,20.60570899037797,0.4766446289916833,0.9906758069992065,1
111,134.21847313583785,139.95591981371658,17.580473769421314,134.20174034732452,137.35502920532807,21.3595494979709,123.04857890032746,124.30843452804757,19.436999072447676,122.41186310531171,124.05354117805386,20.760758579921323,0.4778105765581131,0.9913326899210612,1
112,140.73626297214705,146.76474104967386,17.526498624060036,139.71229514065712,143.06364615908998,21.09080820181767,128.52326994127637,131.6375449473638,18.72524144192538,127.97345566484053,130.43088488865206,20.799325571921067,0.4944942171374957,0.9921708106994629,1
113,148.82473048392177,154.04848637578016,19.056643136124745,144.05722093585482,148.22530290539058,21.219370181894096,135.18463959258617,139.52282137492068,18.52408768384031,133.48957487154146,136.67146682517358,20.92878512541938,0.5015016620357832,0.992863396803538,1
114,152.76462710907342,157.02070572591194,20.691514526535027,146.7404581869339,151.3253497385067,21.80320661156345,141.45220801753786,146.42944686891755,18.655508673712863,138.67825643567068,142.45404563899905,21.249934281977875,0.5089217200875282,0.9934707482655843,1
115,157.55121520001163,159.91871391757954,20.534786490484038,149.06315225356767,153.43506955837296,21.769000376161028,147.34709454902173,152.1398459422417,19.067249720260346,142.93809460274477,146.87956476808708,21.446404585938406,0.5235089610020319,0.9940846165021261,1
116,158.92663903772842,162.08897281264802,21.721325944179863,152.84687803504352,157.0544929319997,22.534165286753847,152.0975565557891,156.3445508573059,19.879715842108308,146.62505189495215,150.7759076819621,21.67988960244257,0.5325316737095515,0.9946005940437317,1
